timestamp,value,volume
2024-09-27,14.58,17118445.0
2024-09-26,14.56,16773572.0
2024-09-25,14.85,12729353.0
2024-09-24,14.85,15479654.0
2024-09-23,14.57,12179391.0
2024-09-22,14.4,14654676.0
2024-09-21,14.4,14654676.0
2024-09-20,14.4,14654676.0
2024-09-19,14.64,13294483.0
2024-09-18,14.58,15101069.0
2024-09-17,14.74,11974586.0
2024-09-16,14.78,15643247.0
2024-09-15,14.53,19257884.0
2024-09-14,14.53,19257884.0
2024-09-13,14.53,19257884.0
2024-09-12,14.44,17534380.0
2024-09-11,14.56,20916275.0
2024-09-10,14.43,18918537.0
2024-09-09,14.99,18471938.0
2024-09-08,14.75,25934655.0
2024-09-07,14.75,25934655.0
2024-09-06,14.75,25934655.0
2024-09-05,15.01,18718175.0
2024-09-04,15.01,18743569.0
2024-09-03,14.9,21659859.0
2024-09-02,15.23,15142689.0
2024-09-01,15.23,15142689.0
2024-08-31,15.23,15142689.0
2024-08-30,15.23,15142689.0
2024-08-29,15.28,15856513.0
2024-08-28,15.6,25905950.0
2024-08-27,15.47,18491049.0
2024-08-26,15.65,48602050.0
2024-08-25,14.4,13707335.0
2024-08-24,14.4,13707335.0
2024-08-23,14.4,13707335.0
2024-08-22,14.63,13789188.0
2024-08-21,14.86,14668103.0
2024-08-20,14.99,13764870.0
2024-08-19,15.28,20272295.0
2024-08-18,15.16,19246940.0
2024-08-17,15.16,19246940.0
2024-08-16,15.16,19246940.0
2024-08-15,15.05,14074834.0
2024-08-14,14.86,11476643.0
2024-08-13,14.77,14757866.0
2024-08-12,14.69,18349620.0
2024-08-11,14.21,16591917.0
2024-08-10,14.21,16591917.0
2024-08-09,14.21,16591917.0
2024-08-08,14.18,17494106.0
2024-08-07,13.84,13471301.0
2024-08-06,13.76,20292577.0
2024-08-05,13.31,20162218.0
2024-08-04,13.59,18067150.0
2024-08-03,13.59,18067150.0
2024-08-02,13.59,18067150.0
2024-08-01,13.97,14100046.0
2024-07-31,14.27,11162134.0
2024-07-30,14.06,11374941.0
2024-07-29,14.18,15309233.0
2024-07-28,14.47,10104186.0
2024-07-27,14.47,10104186.0
2024-07-26,14.47,10104186.0
2024-07-25,14.46,13431636.0
2024-07-24,14.47,9711939.0
2024-07-23,14.57,10195985.0
2024-07-22,14.75,12439275.0
2024-07-21,14.94,12467380.0
2024-07-20,14.94,12467380.0
2024-07-19,14.94,12467380.0
2024-07-18,14.95,14211207.0
2024-07-17,15.13,11504939.0
2024-07-16,15.19,10732447.0
2024-07-15,15.2,13618677.0
2024-07-14,15.09,9251438.0
2024-07-13,15.09,9251438.0
2024-07-12,15.09,9251438.0
2024-07-11,15.19,13484015.0
2024-07-10,15.14,16318966.0
2024-07-09,15.15,17973428.0
2024-07-08,15.13,21115223.0
2024-07-07,14.73,26906330.0
2024-07-06,14.73,26906330.0
2024-07-05,14.73,26906330.0
2024-07-04,14.65,12589453.0
2024-07-03,14.65,12589453.0
2024-07-02,14.55,12865917.0
2024-07-01,14.5,19794264.0
2024-06-30,14.49,16110688.0
2024-06-29,14.49,16110688.0
2024-06-28,14.49,16110688.0
2024-06-27,14.49,18276527.0
2024-06-26,14.21,12038847.0
2024-06-25,14.3,12229978.0
2024-06-24,14.34,15500486.0
2024-06-23,14.09,14675537.0
2024-06-22,14.09,14675537.0
2024-06-21,14.09,14675537.0
2024-06-20,14.01,15894020.0
2024-06-19,13.82,18064163.0
2024-06-18,13.82,18064163.0
2024-06-17,13.5,17965433.0
2024-06-16,13.59,21339799.0
2024-06-15,13.59,21339799.0
2024-06-14,13.59,21339799.0
